universities_id,universities_name
27465.0,МГОУ (представительство)
27462.0,РосЗИТЛП (БФ)
27343.0,Новомосковский Кооперативный Коледж Экономики и Права
27342.0,Touro College
27331.0,РМАТ (НФ)
27268.0,Кайнар
27247.0,МГГУ им. Шолохова (СФ)
27238.0,Hämeen ammattikorkeakoulu HAMK (toimipiste Valkeakoski) 
27195.0,ВлГУ (ГХФ)
27176.0,МГИУ (СФ)
27158.0,секретно
27139.0,МГУТУ (СФ)
27096.0,ТАТК ГА
27071.0,КубГУ
27066.0,РГГУ (ЭФ)
27031.0,ЛИБД НБУ
26956.0,ОДС
26910.0,НИУБП
26880.0,RPRV
26868.0,УЗПИ
26864.0,МИЭП (ЯФ)
26855.0,"ВКГТУ (бывш. СДИ, ВКТУ) им. Д. Серикбаева"
26848.0,ИФЭП ОЗ (ЯФ)
26837.0,ДГИ
26817.0,КГТК
26799.0,Медицинское училище
26793.0,ЧКИ (филиал РУК)
26778.0,ЛГПК
26773.0,ЗПИТ - филиал РМАТ
26758.0,КУ им. Касымова
26663.0,Северо-Туркменский Университет водных путей и международных перелетов
26536.0,ЮУрГУ (представительство)
26490.0,Parshwanath Engg.
26469.0,ТГЭИ
26368.0,"НТГПИ, СПХУ"
26352.0,КМУ
26351.0,ЭЮК
26339.0,РУК (АФ)
26263.0,ГФ УдГУ
26214.0,МГУКИ (ХМФ)
26204.0,МГОУ (филиал)
26201.0,КубГУ (ГКФ)
26191.0,Государственная Академия промышленного менеджмента им. Н.П. Пастухова
26183.0,КГУ им. Бердаха
26155.0,Kutsehariduskeskus
26002.0,ВоГТУ (ВУФ)
25999.0,КГРУ
25986.0,МОСА (филиал)
25978.0,外交学院(China Foreign Affairs University)
25928.0,БГТУ им. Шухова (СОФ)
25905.0,ДжГПИ
25904.0,РосНОУ (ТФ)
25851.0,FAU Erlangen-Nürnberg
25754.0,ДГУ
25696.0,ЛГМА (бывш. ВГМИ) им. Лысенко
25689.0,СГА (бывш. СГУ)
25665.0,РГОТУПС (КФ)
25650.0,КузГПА (КФ)
25649.0,МПСИ (МФ)
25601.0,АрТИ (ДВГТУ)
25526.0,МАБиП им. Кручининой
25519.0,Зааль
25507.0,МГПУ (МФ)
25452.0,БИЭИ
25428.0,не учусь
25391.0,ЛИЭиТ
25362.0,ХИУ
25361.0,АСХК
25314.0,МИК
25282.0,"КУРО (КУРВ, КИРО, КИРВ)"
25226.0,КСУ МГИ
25218.0,МГОУ (представительство)
25188.0,МГУ
25180.0,ЮКГУ им. М. Ауезова
25099.0,ЗФЭК
25075.0,ПГПИ (бывш. ППИ)
25052.0,Болашак
25050.0,РосНОУ (ЛФ)
24980.0,НГПУ (представительство)
24970.0,ВА БТВ
24969.0,ЛВОКУ им. Кирова (СПб ВОКУ) (до 1999 г.)
24966.0,ИМЭМО РАН
24964.0,МАОК
24963.0,ИМЛИ им. Горького
24962.0,МАМАРМЕН
24961.0,МИ 21
24959.0,ХИ МАУП
24957.0,СПбЭМИ РАН
24903.0,ЕУ (ЖФ)
24879.0,ЛКА (бывш. ЛТЭИ)
24863.0,ГАЖКХ (ДАЖКГ)
24853.0,ВЭГУ (представительство)
24823.0,Республиканский Колледж Информатики
24735.0,СГА (КФ)
24726.0,МГУТУ (РФ)
24705.0,ЕУБ
24628.0,МГОУ (КФ)
24544.0,ЗФ РАНХиГС (СЗАГС КФ)
24543.0,КИМБ
24509.0,МГУТУ (ЛФ)
24508.0,АЭУ (филиал)
24502.0,ПТУ-32
24478.0,ДИ ГАЖКХ
24453.0,СГИ ОМУРЧ (ВМУРоЛ)
24443.0,ВВПАУ
24383.0,ЕУФИМБ (филиал)
24378.0,"ИПиПТ при НУ ""ЛП"""
24370.0,ПУ-9
24349.0,ЛФМиБ КНУКиИ
24347.0,"КРУ (КРСГУ, СГА)"
24282.0,"СГУ (СГА, СГИ)"
24254.0,ЮКОУ
24209.0,ВЗФЭИ (СФ)
24201.0,УГТУ-УПИ (СФ)
24181.0,Sudan University of Science and Technology (SUST)
24177.0,ЗГИА (бывш. ЗИИ)
24156.0,МГОУ (КФ)
24153.0,МПГУ (КФ)
24152.0,АГПУ (КФ)
24151.0,СГА
24146.0,АТиСО (КФ)
24142.0,ИСТЭк
24137.0,ВШОЗ
24132.0,НУ ГНСУ (КФ)
24131.0,ИВЭСЭП (КФ)
24130.0,СПбГУП АФ
24129.0,РГГУ (КФ)
24128.0,ИрГУПС (КФ)
24127.0,УРАО (КФ)
24104.0,Miilenium University
24066.0,ЮРГТУ (НПИ) (ДФ)
24028.0,ЮУрГУ (ЗФ)
23993.0,ХГИЭУ
23950.0,РАИ (RAI)
23943.0,ПНУ им. В. Стефаника
23942.0,ЕУФИМБ (ЕИФИСМиБ)
23926.0,АУ ТИСБИ (НФ)
23913.0,СНИ им. Векуа (филиал)
23908.0,ИММиФ
23904.0,СПбГПУ (филиал)
23784.0,ТФ РАНХиГС (бывш. ПАГС им. Столыпина)
23741.0,ОРАГС (БФ)
23725.0,ПУ34
23686.0,ИМЭ
23677.0,ОГАСА (бывш. ОИСИ)
23668.0,РосНОУ (ГФ)
23627.0,СГА
23625.0,ХФ УАГУ
23616.0,ТГТУ (ТФ)
23611.0,УдГУ
23602.0,КазФЭУ
23596.0,УдГУ (филиал)
23578.0,НМУ им. А.А. Богомольца
23539.0,ЕУ (ЧФ)
23482.0,НИ ЗГУ
23472.0,Университет им. Кунаева (филиал)
23450.0,WBG
23400.0,ИТиБ
23394.0,СГА
23387.0,КАПИ (КАПМ)
23305.0,АГНИ
23301.0,ВЭГУ
23289.0,РГСУ (ТФ)
23275.0,Керамтехникум
23274.0,КГХИ
23224.0,Tallinna Ehitus kool
23212.0,МФЮА (ЧФ)
23191.0,СВВАУЛ (до 1991 г.)
23180.0,University of Templat Glory
23174.0,УИЛМ
23172.0,РГГУ
23167.0,УРАО (ТФ)
23160.0,МГУТУ (АФ)
23124.0,СПбИУП
23115.0,СИЮ
23113.0,ЛВАКУ (до 1995 г.)
23108.0,МНИ
23094.0,Nyíregyházi Főiskola
23088.0,ХИХМиД (МИХМД) им. Сальвадора Дали
23075.0,ЮКГИ им. М. Сапарбаева
23069.0,"КазГЮА (бывш. КазГЮУ, КазГЮИ)"
23063.0,Мирас
23061.0,МКТУ им. Яссави (филиал)
23053.0,МАИ
23047.0,НГИ (филиал)
23045.0,ААЭиС (филиал)
23039.0,ТашИУВ
23026.0,ПИБиУ
22940.0,ААЭС
22935.0,ВИИРЭиС
22930.0,СГА (ХФ)
22924.0,Rockefeller University
22910.0,СПГГИ (ТУ) им. Плеханова (КФ)
22883.0,КМВИ ЮРГТУ НПИ
22858.0,"КРУ (КРСГУ, СГА)"
22799.0,МАТИ-РГТУ
22781.0,МОСУ (МФ)
22780.0,МСУ
22779.0,ВИА им. Куйбышева
22764.0,СПГУВК (КФ)
22710.0,КФ МГУ им. Ломоносова
22702.0,КУ МВД РФ (СФ)
22699.0,СИЭУ им. Казначеева (филиал ПГТУ)
22674.0,California International University
22651.0,СВИСРВ (бывш. СВВИУС)
22630.0,"СГА (СГУ, СГИ)"
22621.0,МГИ (ШФ)
22584.0,Одлар Юрду
22566.0,МОСУ (НФ)
22543.0,ВКГУ им. Аманжолова
22493.0,АТиСО (ОФ)
22477.0,ЛНТ
22431.0,ՄՁՄԱ (МАП ЕФ)
22404.0,КазХТИ
22399.0,МосАП при Правительстве Москвы
22376.0,пу29
22375.0,ХПИ ФСБ РФ (бывш. ХВВСУ)
22346.0,СПбГИЭУ
22332.0,КУКЦ ОНЮА
22268.0,California Institute of Technology
22252.0,РГГУ (КФ)
22243.0,РГОТУПС (ЯФ)
22242.0,НФ КНУКиМ
22188.0,МИРЭА (ДФ)
22184.0,МФЮА (КФ)
22180.0,КГТУ им.Туполева (ЕФ)
22140.0,ЛСХУ (LLU)
22076.0,МЮИ МЮ РФ (АФ)
22074.0,ДК им. Глинки
22063.0,НИ ВШУ (НФ)
21995.0,КГПУ
21929.0,СГАУ им. Королева (отделение)
21869.0,ХНАУ им. Докучаева
21854.0,СГА (ЧФ)
21840.0,ИГУ им. Тыныстанова
21809.0,АЭБ при МВД (УФ)
21783.0,ЛГФА (бывш. ЛГФЭИ)
21776.0,ДГУ (филиал)
21771.0,МАБиП им. Кручининой
21759.0,СФ БИЭИ (бывш. БИИММАП)
21753.0,КубГТУ (ТФ)
21749.0,КФ ННГУ им. Лобачевского
21699.0,Инжэкон
21697.0,КНУКИМ (БЦФ)
21636.0,МОСИ
21629.0,МАДИ
21581.0,"ММВШБ ""МИРБИС"" (ОЗФ)"
21565.0,Штефан чел Маре (Ştefan cel Mare)
21511.0,ХГАДИ
21478.0,МОСУ (КЧФ)
21471.0,ЛБИ (Киевский филиал)
21469.0,ГИПОпром
21466.0,ТИСБИ (НФ)
21440.0,МСГИ (филиал)
21437.0,
21404.0,СГА (УФ)
21389.0,НГАВТ (КФ)
21367.0,СГУ
21359.0,ЗНТУ (бывш. ЗГТУ)
21251.0,РГГУ (КФ)
21246.0,КИМЭП
21235.0,СИКРиГ (филиал РМАТ)
21205.0,СХТТ
21202.0,ИММиБ
21194.0,ДЮИ
21185.0,ЛГИНТиУ им. В. Чорновола
21173.0,РГСУ (ОФ)
21113.0,МФЮА (представительство)
21109.0,Туран-Астана
21047.0,ШАМТ
21044.0,КГТУ
21042.0,УГАТУ (представительство)
21019.0,КНТЭУ
21014.0,ДГТУ
21010.0,ХВВКИУ РВ им. Крылова (до 1992 г.)
20993.0,МПСИ (ЖФ)
20975.0,ЕУ (ЕУФИМБ) (НФ)
20894.0,РГУПС
20892.0,КИГМС (филиал УрАГС)
20890.0,SDI München
20884.0,ААЭС (филиал)
20877.0,Иркутское Художественное Училище
20825.0,КГПУ им. В. П. Астафьева
20807.0,ФАЭУ
20763.0,حبيبي يا عمري انا كلي جراح
20751.0,МГГУ им. М. А. Шолохова (представительство)
20732.0,МИТСО (филиал)
20718.0,УМИ
20715.0,ЗСФ РГУП (бывш. ЗСФ РАП)
20685.0,ВСЭИ
20679.0,ИАЯ
20623.0,КМФ НМетАУ
20591.0,
20571.0,БФ ПГУ
20569.0,ВЗФЭИ
20546.0,ВАГС (АФ)
20511.0,МСУ
20474.0,МЭСИ (представительство)
20470.0,ГМА им. Макарова (МФ)
20423.0,ИВЭСЭП (ВФ)
20383.0,КИП при НАНУ
20333.0,ILS
20295.0,РИЗП
20261.0,ЮЯИЖТ (ф) ДВГУПС
20210.0,СГАП (БФ)
20154.0,КУЭТТ (КИЖДТ)
20066.0,филиал СибАгс в Усть-Илимске
20058.0,ИПСТ
20039.0,ЗКИТУ
20037.0,НУПДС
19978.0,МИУ (ВФ)
19907.0,Аулие-Ата
19859.0,ДРИГУ УАГУ
19843.0,ВИВТ (БФ)
19842.0,СУКП ГУИКТ
19806.0,ՌՊԶևՍՀ -ՄՊՍՀ (ԵՄ) (РГУТиС (бывш. МГУС) (ЕФ))
19805.0,МИЭМП (РФ)
19796.0,СГА
19755.0,ЛАИ (LMaA)
19737.0,ИУБ
19728.0,"ЗНУ (бывш. ЗГУ, ЗГПИ)"
19721.0,Институт Экономики
19710.0,УФ РАЖВиЗ
19706.0,ПФ ПГУПС Императора Александра I
19704.0,ВИЭ ТНЭУ
19703.0,МИТСО (филиал)
19698.0,ВУ им. Татищева
19696.0,СКАГС (АФ)
19690.0,ЕУФИМБ (филиал)
19663.0,МЭСИ (представительство)
19633.0,"Женский монастырь,присоединенный к небольшой группе парней!)"
19568.0,школу для одаренных детей на Манхэттене
19537.0,Дуние
19504.0,ИЭ при АН Украины
19501.0,НАУ (Академия управления)
19460.0,МАУП
19409.0,ASA Institute of Business And Computer Technology
19381.0,ЕврИЭМИ
19371.0,МИЭ (филиал СПбАУЭ)
19351.0,КазНТУ им. Сатпаева
19344.0,"НУГНСУ (НАГНСУ, НУДПСУ)"
19322.0,ЕУФИМБ (РФ)
19313.0,ДонУЭП
19311.0,ДонИЖТ
19310.0,ДЮИ МВД Украины
19308.0,ХФЭИ
19305.0,РГСУ (КФ)
19302.0,ДААТ (бывш. ДИАТ)
19301.0,ДВВПУ им. Епишева (до 1995 г.)
19281.0,"НАУ (авиационный) (бывш. КИИГА, КМУГА)"
19273.0,ГЭИТ
19261.0,ТНУ им. Вернадского (МФ)
19247.0,СПЭК
19240.0,КИР
19226.0,Assumption University (ABAC)
19221.0,МЭГУ им. Демьянчука
19213.0,ОНЮА (СФ)
19191.0,МГОПУ им. Шолохова (филиал в СПб)
19182.0,Краснотурьинский индустриальный колледж
19139.0,МЭСИ (ДФ)
19110.0,Финансовый университет при Правительстве РФ (КФ) (бывш. ВЗФЭИ)
19107.0,ХНАГХ (бывш. ХИИКС)
19094.0,中国政法大学 (China University of Political Science and Law)
19089.0,МосУ МВД РФ (РФ)
19075.0,МИПП (филиал)
19047.0,МУФ
18991.0,Великолукский строительный колледж
18973.0,КИБД
18964.0,ММИЭИФП (ОФ)
18954.0,СГА
18947.0,ЩПК
18922.0,БИТИ НИЯУ МИФИ (бывш. БИТТУ (филиал СГТУ))
18910.0,ОГУ (БФ)
18903.0,ПИЖТ (филиал ДВГУПС)
18900.0,ИЭ УрО РАН (ПФ)
18870.0,МГПУ (ЧФ)
18862.0,ИПО (ф) ЮГУ
18851.0,КУЭИТУ (бывш. КрИЭНТ)
18843.0,Uni Bonn
18838.0,Кесклиннаская
18801.0,КазНАУ
18791.0,МИПКИ
18789.0,ОИСВ
18786.0,ХВУ (бывш. ВИРТА ПВО)
18768.0,МГОПУ им. М. А. Шолохова (филиал)
18766.0,Спту17
18761.0,УралГУФК
18745.0,New York Institute of Business and English
18740.0,FH Münster
18727.0,ЛНАИ
18720.0,РИБиУ
18712.0,СибГИУ
18706.0,ВКИ (ф) РУК (бывш. МУПК)
18705.0,МГОУ (открытый) (АФ)
18696.0,ВКГИИ
18687.0,МОИУП
18682.0,КУ им. Б.Д. Гринченко (бывш. КГПУ)
18672.0,МГЭИ (ВФ)
18667.0,НГГУ (бывш. НГПИ)
18666.0,ЭПИ
18664.0,ХНТУСХ им. П. Василенко (бывш. ХИМЭСХ)
18644.0,РИИТ БНТУ
18635.0,КарГУ им. Букетова
18628.0,ЛНМУ им. Д. Галицкого
18594.0,УИРФР КНЭУ
18591.0,СПбГУГА
18563.0,МФ РАНХиГС (бывш. СЗАГС МФ)
18541.0,СГА (филиал)
18539.0,"АБМ ""Сымбат"""
18474.0,УМ
18456.0,МГГУ (бывш. МГИ)
18446.0,ДИТБ
18435.0,"ЕВАКУ (ЕкАИ, до 1992 - СВВПТАУ)"
18414.0,МГОУ (МФ)
18403.0,IMI Nova
18374.0,МИЭП (филиал)
18366.0,МГОУ (филиал)
18359.0,Борисоглебский Дорожный Техникум
18350.0,ЖАКИ
18346.0,АТиСО
18345.0,АЭП
18335.0,Академия МВД РК
18310.0,СФ ХГПУ им. Г. С. Сковороды
18304.0,АПБ им. Героев Чернобыля
18291.0,СГА
18288.0,ЛВВПУ ПВО им. Ю.В. Андропова
18284.0,НУЦ ОНЮА
18273.0,БГИ
18265.0,ХНТУ (КФ)
18255.0,Nes
18242.0,"КамГУ (бывш. КГПУ, КГПИ) им. Витуса Беринга"
18235.0,СГА
18230.0,ФЖАТ
18215.0,ИВ АН Грузии
18195.0,Крымский институт экономики и хозяйственного права
18188.0,Mihlla le oraat tecnologiya
18185.0,СГА
18180.0,ГВВУТ (НВВУТ)
18137.0,КЧГУ (КФ)
18122.0,ТГУПБП
18115.0,КГИДПИиД им. М. Бойчука
18114.0,НГУ им. Сухомлинского
18108.0,ОИТиР
18081.0,СГАСУ (БФ)
18079.0,РМЦПК ПГТУ
18064.0,МИРТШБ (ВФ)
18060.0,АГПИИЯз
18039.0,ЖГМК
18025.0,СГА (СФ)
18010.0,Российская академия предпринимательства
18008.0,ЗХИ
18007.0,МАУП
18004.0,РПА МЮ РФ (СЗ филиал)
17958.0,ББИ
17954.0,НИМ
17867.0,МосАП (БФ)
17842.0,СФ ХИЭРОиМ
17810.0,КНК им. Курмангазы
17809.0,ОмИПП
17782.0,ДонГАУ (бывш. ДСХИ)
17776.0,СамГУПС
17770.0,МИЭП (БФ)
17750.0,ТГИК
17741.0,РосНОУ (ТФ)
17685.0,ИВМ СО РАН
17674.0,КубГУ (филиал)
17656.0,оксфорд
17635.0,ХГУИ им. Котляревского
17622.0,"КНУВД (КНУВС, НАВСУ) Украины"
17615.0,ХВВАУРЭ (до 2001 г.)
17612.0,ДАУ при МИД Украины
17533.0,Филиал ВЭПИ
17526.0,Markkinointi-Instituutti
17505.0,СФГА (филиал)
17500.0,СФГА (бывш. СГИ) (МФ)
17495.0,СГСЭУ (АФ)
17485.0,ИНЖЭКОН (НФ)
17473.0,ЧПГК
17469.0,ДВЮИ МВД (ЮСФ)
17462.0,ГКА им. Маймонида
17458.0,МСИ (КФ)
17388.0,МЭСИ (представительство)
17360.0,МГУКИ (ТФ)
17353.0,ИМИТ (филиал) СПбГПУ
17344.0,СЗАГС (ВФ)
17283.0,МЭБИК (ЖФ)
17277.0,ВГАВТ (АФ)
17216.0,КИ РГТЭУ
17171.0,КФ АЛСИ (АЛУ) 
17135.0,ДУ (DU)
17133.0,ХНАДУ (СФ)
17105.0,БФ КИУ им. В. Г. Тимирясова (бывш. ИЭУП)
17099.0,"ИМЭ ""ГА"""
17093.0,ЛГАВМ им. Гжицкого
17051.0,ЛФ МАУП
17028.0,Лесосибирский филиал СибГТУ
17020.0,ЮУрГУ (филиал)
16989.0,ТАЭП (TAEL)
16975.0,РГЭУ РИНХ (ВФ)
16963.0,ДВГАИ
16923.0,ФТИ им. Иоффе
16919.0,МГУ Сервиса (ПФ)
16911.0,ЧГПУ (филиал)
16908.0,УФЭИ
16864.0,СаГА (филиал)
16819.0,ЗКГМА (бывш. АкГМА) им. Оспанова
16800.0,АТиСО (ННФ)
16793.0,ЮРГИ (СФ)
16765.0,ААУ
16759.0,ТИ НИЯУ МИФИ
16741.0,НОУ СПбГИ
16722.0,УМЛ при МГК КПСС
16713.0,НАИИА (НАОМА)
16706.0,РГОТУПС (представительство)
16694.0,ВВМУПП им. Ленинского комсомола
16684.0,МИУБП
16662.0,АФТУ РАН
16652.0,ВТУ
16645.0,РАИ
16639.0,СПбГУСЭ (НФ)
16631.0,ГрГМУ
16620.0,ДНУ им. Олеся Гончара
16611.0,ИМПиЭ им. Грибоедова (МФ)
16602.0,ОНК
16587.0,МЭСИ (представительство)
16559.0,СПбГУСЭ (КФ)
16542.0,БГПУ им. Осипенко
16438.0,КПУ (бывш. ЗИГМУ)
16437.0,ЕГУ (ИФ)
16417.0,АПБУ
16362.0,ДВГУ (филиал)
16359.0,ОГМА им. Неждановой
16340.0,ЕАГИ
16322.0,ТГПИ (ВФ)
16306.0,
16293.0,"КВВКУ (бывш. ЧТИ (КФ), КВТККУ)"
16287.0,АГЭИ (Парасат)
16262.0,ДИЭИ (филиал ДВГТУ)
16228.0,СПбГУЭиФ (МФ)
16216.0,УрСЭИ
16215.0,МНТУ им. ак. Ю. Бугая
16188.0,МОСУ (НФ)
16140.0,НГТИ
16126.0,БГАУ
16096.0,МЮИ (ОФ)
16093.0,АТСУ (AМСУ)
16052.0,ТывГУ
16039.0,СЗТУ (МФ)
16037.0,НЮИ (ф) ТГУ
16023.0,МИПП (ОФ)
16013.0,ОИПП
16011.0,ГУУ (КФ)
15998.0,АБиК (ОФ)
15995.0,ОВАКОЛУ им. Фрунзе (до 1995 г.)
15990.0,ПГТУ
15983.0,АСХА
15969.0,НВВИКУ
15963.0,ТГСХА (филиал)
15960.0,Laurea-ammattikorkeakoulu (ELO)
15937.0,СВИ РВ
15920.0,ЕУ (европейский)
15837.0,МРМК
15810.0,МПСИ (ЯФ)
15799.0,ЛГТ
15793.0,РГОТУПС (ПФ)
15726.0,ВЗФЭИ (ПФ)
15708.0,УГУЭФ (УДУЕФ)
15694.0,ВЭГУ (СФ)
15691.0,КИСО (филиал РГСУ)
15690.0,МФЮА (ТФ)
15660.0,КГУ им. А. Церетели
15638.0,Лобачевский
15612.0,КИУ (ИЭУП) (НФ)
15601.0,БГАМ (филиал)
15596.0,University of Houston
15580.0,Институт им. Россинского
15564.0,ՄԷՍԻ Երեւանյան մասնաճյուղ (МЭСИ ЕФ)
15538.0,КГМТУ (бывш. КМТИ)
15515.0,"КазНПУ (бывш. АГУ, КазПИ, КазГПУ) им. Абая "
15506.0,ПолесГУ
15498.0,ПВИ ВВ МВД РФ
15495.0,ЛАМТ КФ (LMTA KF)
15466.0,СКИАПП
15463.0,КИНЭУ им. Дулатова
15437.0,СПИГ
15433.0,РИИ
15410.0,МИП (КФ)
15357.0,МИБИФ
15339.0,ВГАВТ (РФ)
15314.0,КЛУГА
15308.0,МГИУ (СПФ)
15285.0,МАОВ
15284.0,МИНРО
15268.0,СЭИ
15266.0,НОУ ИИТ
15224.0,ХИЭРОиМ (ХИНЭМ) (ЕФ)
15187.0,РГСУ (филиал)
15169.0,АОиС
15154.0,КНУ (DKU)
15120.0,ТИНХ
15092.0,КУБУП
15090.0,"КРУ (КРСГУ, СГА)"
14978.0,"НУО (бывш. ВА ВС РК, ВПКУ КГБ СССР им. Дзержинского)"
14977.0,КФ МГУ им Н. П. Огарёва
14975.0,Greenhead College
14967.0,МАУП
14964.0,СГА (КФ)
14953.0,РГГУ (ЯФ)
14950.0,"ДонНУЭТ им.Туган-Барановского (бывш. ДонГИТ, ДИСТ)"
14945.0,中央民族大学(Minzu University of China)
14937.0,СПбГУП (КФ)
14935.0,ЕАИУП
14920.0,ПИ (филиал УГТУ-УПИ)
14915.0,УИЭУиП
14910.0,ЧИМ им. П.И. Чайковского
14892.0,БТМСХ
14879.0,ХГАЭП
14867.0,Collège universitaire français
14853.0,LG
14828.0,sa
14823.0,Шат
14788.0,РГГУ (АФ)
14749.0,РосНОУ (ВФ)
14739.0,ВЗФЭИ (представительство)
14693.0,АТиСО
14674.0,Военный институт Министерства Обороны Туркменистана
14669.0,ВДАТ
14668.0,РАТИ-ГИТИС (КФ)
14667.0,"Академия ""Престиж"" (Парасат)"
14665.0,КГЭУ
14657.0,ХЮИ ХНУВД
14625.0,РАП (КФ)
14596.0,РГСУ (АФ)
14583.0,ЗабАИ (филиал ИрГСХА)
14580.0,СамГосМИ
14573.0,ТПУ (НФ)
14563.0,ДВИМБП
14555.0,СЗТУ (ПФ)
14545.0,МПСИ
14526.0,ЯУВТ
14525.0,СПбУ МВД РФ (МФ)
14493.0,КемГУ (АСФ)
14485.0,МЭСИ (КФ)
14439.0,МЭСИ (ТФ)
14404.0,Grafton College of Management and Sciences
14403.0,СВИ РВ
14340.0,ТГУ (ПФ)
14328.0,КВАКУ (ВИ) им. Чистякова
14300.0,ИБП (ЧФ)
14285.0,ХТЭИ КНТЭУ
14279.0,ЯФ РАНХиГС (бывш. ДВАГС ЯФ)
14113.0,МАДИ (МФ)
14083.0,ТГЮК
14065.0,УГУЭФ (филиал)
14062.0,МАЭП (КФ)
14048.0,ГИ (БФ)
14041.0,Ульяновский Государственный Технический Университет
14020.0,"СГУ им. Шакарима (бывш. ГФИ, ТИ)"
14015.0,ВГПИ им. Туманяна
13981.0,МГЛИ
13969.0,МУ им. С. Ю. Витте (бывш. МИЭМП) (ННФ)
13954.0,ЧелГУ (МФ)
13952.0,ЮУрГУ (АФ)
13932.0,Royal College of Music
13928.0,СПбГУВК (МФ)
13885.0,КВВСКУ
13858.0,МИЭП МФ
13807.0,The Indian Institute of Management Bangalore
13794.0,Университет Миколо Ромерё (MRUni)
13765.0,МИЭМП (филиал)
13755.0,МЮИ при МЮ РФ (ННФ)
13747.0,УрАГС (ЧФ)
13728.0,"Курский институт менеджмента, экономики и бизнеса"
13710.0,МГУКИ (АФ)
13691.0,ИИМТ (филиал РМАТ)
13646.0,ГКТиУ
13625.0,КФ РАНХиГС (СЗАГС ПФ)
13609.0,НГТИ
13607.0,КДАиС
13595.0,МосАП (СФ)
13562.0,ДФ ИУБиП
13523.0,ПФ НА МВД РФ
13519.0,ТДМУ Ім.І.Я. Горбачевського
13514.0,МГИ
13499.0,ЕУФИМБ (филиал)
13493.0,ЮУрГУ (ОФ)
13487.0,КВКУРЭ ПВО (до 1998 г.)
13483.0,МОСУ (ПФ)
13481.0,СПбГУП (филиал)
13466.0,СГА
13456.0,КПК
13429.0,"ДонГМА им. С. С. Прокофьева (бывш. ДонГМПИ, ДонГК)"
13415.0,ТЭЮИ
13391.0,ПИЭФ
13367.0,БГФА
13364.0,СПбГУСЭ (ТФ)
13332.0,МЭСИ (филиал)
13315.0,КГТУ им А.Н.Туполева (НФ)
13300.0,АБиК МФ РФ (КФ)
13277.0,ДСЭИ (филиал ДВГТУ)
13272.0,"ВИСВО (бывш. АВВАУ, АВЛУГА) им. Т. Я. Бегильдинова"
13264.0,БГУЭП (филиал)
13215.0,ХНТУ
13194.0,ТГТУ (КФ)
13191.0,КИБ
13159.0,The University of Texas at Austin
13135.0,НУУз им. Мирзо Улугбека (бывш. ТашГУ)
13105.0,СибАДИ (филиал)
13104.0,РИПЭ МВД РФ
13076.0,ИСЗ им. Широкова
13063.0,РУДН (ЯФ)
13062.0,СПХУ
13061.0,КНЛУ (бывш. КГПИИЯ)
13052.0,БГУЭП
13027.0,ДФ РАП
13018.0,СЗАГС (филиал)
13016.0,РГУПС (филиал)
12991.0,ВГПУ (ВУФ)
12971.0,ДВИМО
12969.0,ВЭПИ (ОФ)
12936.0,ДВФРУК (бывш. ДВФМГУПК)
12930.0,ИМПЭ им. А. С. Грибоедова (УФ)
12900.0,НГАУ
12890.0,ЗКАТУ им. Жангир-хана
12856.0,РИМА (филиал МГУУ)
12843.0,ИППК-РГИ СПбГУ
12817.0,СГА
12815.0,МГУС (филиал)
12802.0,ЕБШ КГТУ
12753.0,УГЗУ (УЦЗУ)
12752.0,ИТФПУ
12746.0,АВАТУ
12691.0,МИМСР СФ
12650.0,МБА
12624.0,НМА Украины им. П. И. Чайковского
12610.0,"УАГИ ""ВМУ (США) в Украине"""
12591.0,St. John's University
12575.0,НА МВД РФ (ЧФ)
12572.0,ДВВКУ им. Рокоссовского
12536.0,УрАГН
12524.0,АИЯиП
12463.0,ГВЗРКУ
12452.0,ПГУПС (МФ)
12418.0,ДВФ ВАВТ
12410.0,КРИУЭП
12389.0,КВВКИУ РВ (до 1998 г.)
12381.0,НГПУ (бывш. НГПИ) им. Белинского
12371.0,СГСХА (бывш. ССХИ)
12326.0,СЗАГС (НФ)
12141.0,"ИВиМО ""Харьковский коллегиум"""
12133.0,
12076.0,Institut of Design
12034.0,ИнГУ
12032.0,БГУФК
12029.0,БВМИ им. Ф.Ф. Ушакова (КВВМУ)
12010.0,СПб УГПС МЧС РФ
12007.0,НИД
11994.0,СГПИ
11991.0,chopstick
11962.0,СГА
11952.0,КИТ РМАТ
11944.0,ДГИЗФВиС
11933.0,ОрЮИ МВД РФ
11931.0,РЗИТиЛП
11886.0,КГИ
11866.0,ИММиФ (ЛФ)
11854.0,ТарГУ им. Дулати
11837.0,"ВМУРоЛ (ОМУРЧ) ""Украина"""
11816.0,Satakunnan ammattikorkeakoulu (SAMK)
11796.0,БИФ КемГУ
11711.0,УАД
11647.0,СГА
11637.0,ТГЭУ (НФ)
11635.0,НА МВД РФ
11624.0,Manas
11608.0,КГИК им. А. Корнейчука
11584.0,ТОВМИ (бывш. ТОВВМУ) им. С.О. Макарова
11580.0,Boston College
11571.0,РЭШ
11569.0,ИМСГС
11562.0,ЕУ СПб
11548.0,НОУ СИП (филиал в СПб)
11500.0,ОРИГУ НАГУ
11477.0,Филиал ГМУ им. адм. Ф. Ф. Ушакова
11453.0,МОСУ (АФ)
11451.0,ПИ (ф) РЭУ им. Г. В. Плеханова
11443.0,КазФЭИ
